property_id,city,state,county,property_type,bedrooms,bathrooms,sqft,lot_size_sqft,year_built,last_sale_price,assessed_value,owner_occupied,avm_value_modelA,avm_value_modelB,assessment_ratio,assessment_flag,avm_residual_pct
P-102000,Salt Lake City,UT,Salt Lake,Condo,4,5.0,1620,2572,1940,377802.37,317724.06,True,373739.37,483933.53,1.1891,Under-assessed,1.08
P-102001,San Diego,CA,San Diego,Single Family,7,3.0,3762,5763,1960,2305609.12,2376091.47,False,2410602.04,1773661.05,0.9703,Within band,-4.55
P-102002,Eugene,OR,Lane,Condo,6,3.0,4664,9301,1951,1313459.22,1276336.3,False,1327289.64,910495.58,1.0291,Within band,-1.05
P-102003,Lexington,KY,Fayette,Condo,2,1.5,2247,2464,1964,349158.58,336054.39,True,358834.54,315018.19,1.039,Within band,-2.77
P-102004,New Orleans,LA,Orleans,Single Family,5,3.0,1960,12803,1993,340495.96,290930.78,False,327307.05,400079.5,1.1704,Under-assessed,3.87
P-102005,Tucson,AZ,Pima,Multi Family,4,4.0,4124,4718,2000,422049.17,444191.14,False,425520.89,396518.8,0.9502,Within band,-0.82
P-102006,Dallas,TX,Dallas,Condo,6,2.5,774,9425,1932,518216.09,451700.71,False,525411.62,326947.36,1.1473,Under-assessed,-1.39
P-102007,Houston,TX,Harris,Single Family,4,1.5,3452,8513,1991,182278.98,152233.19,False,182678.5,312864.74,1.1974,Under-assessed,-0.22
P-102008,Pittsburgh,PA,Allegheny,Single Family,4,1.5,5457,7694,2010,730143.3,729754.77,False,747333.28,565532.1,1.0005,Within band,-2.35
P-102009,Queens,NY,Queens,Townhouse,5,2.0,2551,13685,1921,1088103.31,993896.87,False,1075435.05,1093354.82,1.0948,Within band,1.16
P-102010,Rockville,MD,Montgomery,Single Family,2,4.0,2908,12348,1973,871949.85,880149.72,True,879927.19,774450.64,0.9907,Within band,-0.91
P-102011,Atlanta,GA,Fulton,Condo,5,2.0,3247,5532,2012,447023.56,484771.22,False,485937.32,491303.4,0.9221,Within band,-8.71
P-102012,Orlando,FL,Orange,Condo,7,3.5,1210,6449,1978,453703.47,420192.0,True,468398.93,450567.2,1.0798,Within band,-3.24
P-102013,Provo,UT,Utah,Condo,3,4.0,3251,14761,1927,258432.42,231558.42,False,253235.55,400164.36,1.1161,Under-assessed,2.01
P-102014,Scottsdale,AZ,Maricopa,Townhouse,2,3.0,3229,10635,1926,384421.39,407130.17,True,405733.62,376971.93,0.9442,Within band,-5.54
P-102015,Austin,TX,Travis,Single Family,4,1.5,3692,5495,2005,529761.09,485740.65,False,523345.56,401549.93,1.0906,Within band,1.21
P-102016,New Orleans,LA,Orleans,Condo,6,4.5,801,4227,2007,554077.2,608417.21,False,637117.59,485054.41,0.9107,Within band,-14.99
P-102018,Raleigh,NC,Wake,Single Family,7,5.0,5621,8311,1960,540242.34,576084.77,True,586352.35,560353.61,0.9378,Within band,-8.54
P-102019,Memphis,TN,Shelby,Condo,2,4.0,4489,7614,1961,640835.58,630397.63,True,631323.5,667016.45,1.0166,Within band,1.48
P-102020,Miami,FL,Miami-Dade,Single Family,2,2.0,3603,4580,1987,445904.49,428946.03,True,422926.59,510553.15,1.0395,Within band,5.15
P-102021,Detroit,MI,Wayne,Townhouse,5,4.5,2050,10580,1996,737310.96,653879.75,True,695985.14,478687.26,1.1276,Under-assessed,5.6
P-102022,Charlotte,NC,Mecklenburg,Multi Family,2,5.0,716,4576,1946,666779.01,595753.0,True,669294.69,680592.51,1.1192,Under-assessed,-0.38
P-102024,Columbus,OH,Franklin,Townhouse,4,4.0,1847,4514,1993,394556.36,414781.49,True,467358.02,645987.27,0.9512,Within band,-18.45
P-102025,Los Angeles,CA,Los Angeles,Townhouse,1,1.5,4222,8512,1998,2463373.47,2348416.96,False,2543686.23,2026210.46,1.049,Within band,-3.26
P-102026,Tacoma,WA,Pierce,Condo,3,3.5,4455,8073,1938,3222991.75,2915981.65,False,3122363.11,2140491.56,1.1053,Under-assessed,3.12
P-102027,Memphis,TN,Shelby,Single Family,6,4.5,2005,12106,1986,412392.73,360086.84,False,399910.67,390205.33,1.1453,Under-assessed,3.03
P-102028,Minneapolis,MN,Hennepin,Condo,6,2.5,1599,9784,2017,182851.57,177818.27,True,190120.02,632098.07,1.0283,Within band,-3.98
P-102029,Denver,CO,Denver,Condo,6,5.0,1191,7032,2020,1084290.55,1033007.21,False,1064566.98,809938.47,1.0496,Within band,1.82
P-102030,Bronx,NY,Bronx,Townhouse,7,1.0,4509,8244,2011,864406.63,929592.93,True,928941.36,1485640.14,0.9299,Within band,-7.47
P-102031,Columbus,OH,Franklin,Single Family,7,2.5,5196,8970,1984,869020.59,707540.81,True,823711.42,736749.68,1.2282,Under-assessed,5.21
P-102033,Baton Rouge,LA,East Baton Rouge,Single Family,7,3.0,6097,14471,1983,635416.91,619763.67,True,665292.55,674515.14,1.0253,Within band,-4.7
P-102035,Columbia,SC,Richland,Single Family,7,2.5,4522,9335,2019,336946.48,310482.16,True,334104.56,530718.25,1.0852,Within band,0.84
P-102036,Denver,CO,Denver,Condo,1,2.5,4174,12640,1996,552847.12,467794.43,False,516501.99,614133.04,1.1818,Under-assessed,6.57
P-102038,Grand Rapids,MI,Kent,Condo,1,2.5,3371,7370,1982,420669.48,356315.3,True,392744.55,443664.87,1.1806,Under-assessed,6.64
P-102040,San Francisco,CA,San Francisco,Single Family,2,4.5,4394,4999,1955,2770595.85,2249600.13,True,2648950.23,2630772.65,1.2316,Under-assessed,4.39
P-102041,Nashville,TN,Davidson,Single Family,6,2.5,6229,10338,1922,387636.0,415761.75,True,420969.21,433500.18,0.9324,Within band,-8.6
P-102042,Charleston,SC,Charleston,Townhouse,4,3.0,2357,2876,1980,787279.91,819979.62,False,824818.35,570893.42,0.9601,Within band,-4.77
P-102044,Henderson,NV,Clark,Single Family,7,1.5,1961,9998,2017,558525.68,588886.91,True,593786.18,463712.32,0.9484,Within band,-6.31
P-102045,New Orleans,LA,Orleans,Townhouse,6,5.0,3342,9369,1944,482855.49,395223.74,True,466648.25,422595.6,1.2217,Under-assessed,3.36
P-102046,Grand Rapids,MI,Kent,Townhouse,7,3.0,2691,11660,2010,839133.49,739524.16,False,807229.14,748093.59,1.1347,Under-assessed,3.8
P-102047,Cleveland,OH,Cuyahoga,Single Family,1,4.0,3158,3819,1976,719610.22,680665.06,True,711650.86,570099.14,1.0572,Within band,1.11
P-102048,Boston,MA,Suffolk,Condo,3,4.5,5316,15133,1939,3183194.89,2656287.72,True,3073006.72,2444547.71,1.1984,Under-assessed,3.46
P-102049,Tacoma,WA,Pierce,Condo,6,2.5,6062,13997,1928,3226288.75,3259375.87,True,3193720.73,2266589.24,0.9898,Within band,1.01
P-102050,San Jose,CA,Santa Clara,Multi Family,1,1.5,4495,9237,1948,2586952.07,2117110.5,True,2574916.5,2509666.51,1.2219,Under-assessed,0.47
P-102051,Miami,FL,Miami-Dade,Single Family,4,1.5,1875,9213,1993,894447.99,900315.1,False,882857.95,646375.04,0.9935,Within band,1.3
P-102052,Philadelphia,PA,Philadelphia,Single Family,6,3.0,2325,10709,1990,610678.13,654973.15,False,636177.31,374966.04,0.9324,Within band,-4.18
P-102053,Fort Worth,TX,Tarrant,Condo,5,1.5,3209,11569,1959,896576.91,955515.22,True,913250.48,678137.54,0.9383,Within band,-1.86
P-102055,Queens,NY,Queens,Townhouse,3,1.0,3256,7094,2014,2386520.89,2021458.77,True,2142638.9,1434008.73,1.1806,Under-assessed,10.22
P-102056,Boston,MA,Suffolk,Condo,1,2.5,4854,5378,1962,1831906.25,1529134.95,False,1844908.43,2292593.69,1.198,Under-assessed,-0.71
P-102058,Arlington,VA,Arlington,Townhouse,5,5.0,5427,12537,2003,508001.86,491946.42,True,507582.63,538097.39,1.0326,Within band,0.08
P-102059,Boise,ID,Ada,Single Family,7,4.5,6291,12242,1929,795479.32,749649.05,True,774209.77,493695.21,1.0611,Within band,2.67
P-102060,Kansas City,MO,Jackson,Single Family,6,1.5,5715,13784,1974,656419.85,564001.13,True,606718.39,551224.68,1.1639,Under-assessed,7.57
P-102061,Irvine,CA,Orange,Single Family,2,3.0,4283,4924,2014,2513349.21,2749773.59,True,2678741.36,2342194.73,0.914,Within band,-6.58
P-102062,Portland,OR,Multnomah,Condo,2,4.5,3074,12147,2005,1217170.92,1210311.55,True,1232132.26,965264.2,1.0057,Within band,-1.23
P-102064,San Diego,CA,San Diego,Multi Family,7,1.0,5799,8819,1933,2822574.79,2340377.41,True,2695199.05,1993551.32,1.206,Under-assessed,4.51
P-102065,Honolulu,HI,Honolulu,Multi Family,7,3.0,1781,10066,1934,904548.88,920130.86,False,941262.06,881292.67,0.9831,Within band,-4.06
P-102066,Kansas City,MO,Jackson,Townhouse,5,1.5,2010,8379,1920,792344.03,633991.14,True,751064.14,528471.67,1.2498,Under-assessed,5.21
P-102067,Arlington,VA,Arlington,Condo,6,1.5,2329,2700,1956,1475968.17,1333698.24,False,1402463.24,1078039.04,1.1067,Under-assessed,4.98
P-102068,Troy,MI,Oakland,Townhouse,3,2.5,1666,3748,1948,137914.21,151425.01,True,149718.65,246313.55,0.9108,Within band,-8.56
P-102069,Philadelphia,PA,Philadelphia,Townhouse,4,3.0,3226,12140,1970,212484.62,170836.86,True,208534.44,337313.28,1.2438,Under-assessed,1.86
P-102070,Cleveland,OH,Cuyahoga,Condo,3,5.0,4777,6824,1995,254148.0,249973.31,True,265426.68,374614.47,1.0167,Within band,-4.44
P-102071,Kansas City,MO,Jackson,Single Family,7,2.0,4450,10028,1949,826504.44,793218.63,False,795715.28,658510.3,1.042,Within band,3.73
P-102072,Honolulu,HI,Honolulu,Single Family,5,1.0,1320,8764,1983,696030.42,644627.48,False,683268.76,746964.26,1.0797,Within band,1.83
P-102073,Lexington,KY,Fayette,Condo,3,1.5,5863,10481,2009,312432.59,252818.96,False,316411.06,462329.52,1.2358,Under-assessed,-1.27
P-102074,St. Louis,MO,St. Louis,Condo,4,4.5,5891,16290,1937,705901.56,760972.67,True,743905.69,607458.36,0.9276,Within band,-5.38
P-102075,Charlotte,NC,Mecklenburg,Condo,4,4.5,6429,14222,2020,604280.63,600235.0,True,632501.34,579913.88,1.0067,Within band,-4.67
P-102076,Phoenix,AZ,Maricopa,Single Family,4,4.5,2086,9556,1978,316758.21,317498.11,False,326020.08,385682.05,0.9977,Within band,-2.92
P-102077,Memphis,TN,Shelby,Condo,4,1.0,2461,14109,1968,267891.42,261122.0,True,266824.32,325746.86,1.0259,Within band,0.4
P-102078,Atlanta,GA,Fulton,Townhouse,7,5.0,2620,8657,2004,512315.49,457662.71,False,515464.74,557406.4,1.1194,Under-assessed,-0.61
P-102079,Atlanta,GA,Fulton,Single Family,3,3.0,3936,5266,1973,675896.83,671585.86,False,700509.23,642238.98,1.0064,Within band,-3.64
P-102080,Eugene,OR,Lane,Multi Family,2,4.0,1242,4925,1993,690681.78,612754.16,False,692648.56,856731.93,1.1272,Under-assessed,-0.28
P-102081,Orlando,FL,Orange,Townhouse,6,1.0,1315,11452,1955,479288.5,453514.62,True,523708.1,411227.41,1.0568,Within band,-9.27
P-102082,Denver,CO,Denver,Single Family,5,2.0,1707,2040,1925,960168.77,803658.89,True,842821.16,581661.5,1.1947,Under-assessed,12.22
P-102083,Pittsburgh,PA,Allegheny,Single Family,3,3.5,1482,5633,1994,718430.85,583957.39,False,691684.65,622164.29,1.2303,Under-assessed,3.72
P-102084,Houston,TX,Harris,Townhouse,5,4.5,2102,6573,1940,633987.26,670341.63,True,678129.09,498598.48,0.9458,Within band,-6.96
P-102085,Jacksonville,FL,Duval,Single Family,1,4.5,1872,7309,1928,260432.29,275900.28,True,270899.69,381153.24,0.9439,Within band,-4.02
P-102086,St. Louis,MO,St. Louis,Condo,6,2.0,3778,9263,1988,786281.56,640368.5,False,750664.41,699625.92,1.2279,Under-assessed,4.53
P-102088,Tulsa,OK,Tulsa,Single Family,4,1.5,1994,6742,2018,299605.45,277721.85,True,297043.78,278934.69,1.0788,Within band,0.86
P-102089,Chicago,IL,Cook,Single Family,6,4.0,4610,7999,1960,688850.18,751449.84,True,720134.08,686466.4,0.9167,Within band,-4.54
P-102090,Billings,MT,Yellowstone,Multi Family,6,1.5,2102,13240,1968,188770.65,190526.36,False,191946.02,261365.96,0.9908,Within band,-1.68
P-102091,Lexington,KY,Fayette,Condo,2,1.0,5376,10592,1928,611046.85,550594.98,False,603878.63,560343.27,1.1098,Under-assessed,1.17
P-102092,Tampa,FL,Hillsborough,Single Family,5,4.5,6435,17051,1927,799454.13,857693.91,True,807978.65,637146.31,0.9321,Within band,-1.07
P-102093,Rockville,MD,Montgomery,Single Family,7,3.5,5357,14271,1970,828800.1,836335.48,True,872269.0,844006.39,0.991,Within band,-5.24
P-102094,Rockville,MD,Montgomery,Townhouse,1,3.5,2995,14526,1990,519696.88,562433.64,True,549755.89,811250.57,0.924,Within band,-5.78
P-102095,Troy,MI,Oakland,Single Family,1,2.5,4159,13088,1988,343959.42,326732.78,False,347365.87,439065.7,1.0527,Within band,-0.99
P-102096,Seattle,WA,King,Multi Family,7,1.5,4474,11613,2005,3462480.32,3118998.73,True,3309757.63,2466306.85,1.1101,Under-assessed,4.41
P-102098,Provo,UT,Utah,Townhouse,7,4.0,3060,10996,1940,440220.03,393090.45,False,433858.56,412284.32,1.1199,Under-assessed,1.45
P-102099,Queens,NY,Queens,Single Family,5,3.5,6205,7012,1987,2116309.27,1997912.18,True,2065014.52,1759990.47,1.0593,Within band,2.42
P-102100,Nashville,TN,Davidson,Single Family,1,5.0,5857,14967,2007,762484.64,745986.17,True,723749.18,781828.36,1.0221,Within band,5.08
P-102101,Salt Lake City,UT,Salt Lake,Condo,4,3.5,2584,6176,1949,354271.93,330466.89,False,363871.09,332977.39,1.072,Within band,-2.71
P-102102,Queens,NY,Queens,Townhouse,1,2.0,2390,10334,1957,1080544.85,1071517.04,True,1092799.11,1397918.44,1.0084,Within band,-1.13
P-102103,Denver,CO,Denver,Multi Family,1,4.5,5855,15090,1974,496614.6,437469.98,True,467570.22,802449.54,1.1352,Under-assessed,5.85
P-102104,Salt Lake City,UT,Salt Lake,Condo,4,2.5,3785,10925,1966,279888.95,278115.36,True,306600.91,402237.17,1.0064,Within band,-9.54
P-102105,Billings,MT,Yellowstone,Townhouse,5,3.0,2749,7073,2021,683762.97,560245.32,True,622534.65,531448.3,1.2205,Under-assessed,8.95
P-102106,Baltimore,MD,Baltimore,Single Family,2,5.0,2845,11286,1978,833250.67,892194.34,False,869238.62,987511.38,0.9339,Within band,-4.32
P-102107,Charleston,SC,Charleston,Condo,7,2.5,1639,13607,1943,754901.07,748692.12,True,726565.57,457482.42,1.0083,Within band,3.75
P-102108,Portland,OR,Multnomah,Townhouse,6,1.5,5282,8953,1955,663500.13,588614.16,True,628685.37,664198.93,1.1272,Under-assessed,5.25
P-102109,Tucson,AZ,Pima,Condo,6,3.5,5617,13355,1960,847507.91,826824.99,True,819734.85,613640.46,1.025,Within band,3.28
P-102110,Austin,TX,Travis,Single Family,5,5.0,1798,13292,2020,491352.31,461635.74,True,487723.46,455079.67,1.0644,Within band,0.74
P-102111,Boise,ID,Ada,Townhouse,4,4.5,4722,10061,1962,881344.07,937603.15,False,890234.12,601700.34,0.94,Within band,-1.01
P-102113,Denver,CO,Denver,Single Family,6,3.5,4084,12273,1935,381225.3,341519.29,False,372988.6,479859.25,1.1163,Under-assessed,2.16
P-102114,Hempstead,NY,Nassau,Condo,4,1.0,4745,15742,1984,1377682.86,1238260.32,False,1409634.57,1352571.35,1.1126,Under-assessed,-2.32
P-102116,Las Vegas,NV,Clark,Single Family,4,5.0,3332,7008,1977,563946.64,545349.82,True,563347.91,528765.78,1.0341,Within band,0.11
P-102117,Phoenix,AZ,Maricopa,Multi Family,6,2.5,5239,5818,1987,410143.6,332217.03,False,383551.9,484899.2,1.2346,Under-assessed,6.48
P-102118,Charleston,SC,Charleston,Multi Family,3,4.0,976,7514,1980,494984.07,479756.65,False,487906.78,513419.73,1.0317,Within band,1.43
P-102119,Miami,FL,Miami-Dade,Single Family,3,1.0,3005,3645,1942,376003.43,391389.93,True,392578.51,334641.67,0.9607,Within band,-4.41
P-102120,Albuquerque,NM,Bernalillo,Townhouse,4,5.0,2991,8885,2020,488652.08,397733.23,False,462342.56,416597.49,1.2286,Under-assessed,5.38
P-102121,St. Louis,MO,St. Louis,Single Family,4,1.5,1304,6928,2001,406044.76,442898.22,False,427512.45,439196.34,0.9168,Within band,-5.29
P-102122,Billings,MT,Yellowstone,Townhouse,5,3.0,877,11374,1990,577985.57,570967.66,False,596544.72,431976.25,1.0123,Within band,-3.21
P-102123,Tulsa,OK,Tulsa,Condo,1,2.5,5969,12420,1947,558689.59,496040.59,True,566896.4,522082.0,1.1263,Under-assessed,-1.47
P-102124,Fairfax,VA,Fairfax,Condo,7,2.0,2735,7193,2002,1063261.81,1046007.59,False,1096327.67,916075.64,1.0165,Within band,-3.11
P-102125,Fort Worth,TX,Tarrant,Condo,1,3.0,6346,18212,1990,796868.38,828511.81,True,831657.29,679673.5,0.9618,Within band,-4.37
P-102126,Cincinnati,OH,Hamilton,Single Family,2,1.5,4678,4905,1995,510846.42,544696.11,True,585200.33,506846.33,0.9379,Within band,-14.56
P-102127,Tucson,AZ,Pima,Condo,1,3.5,1047,2704,1968,316858.23,341650.5,True,328542.02,329007.75,0.9274,Within band,-3.69
P-102128,Phoenix,AZ,Maricopa,Single Family,4,2.0,1925,11493,1965,843747.45,863728.98,True,827437.6,680483.99,0.9769,Within band,1.93
P-102130,Pittsburgh,PA,Allegheny,Single Family,4,3.0,2925,8577,2007,634486.39,628053.76,True,638285.22,386628.78,1.0102,Within band,-0.6
P-102131,Raleigh,NC,Wake,Condo,1,3.0,5473,13763,1982,766223.12,617786.85,True,615103.78,460973.47,1.2403,Under-assessed,19.72
P-102132,Hempstead,NY,Nassau,Single Family,3,1.5,3147,10299,1953,3026816.91,2424542.66,True,2763446.41,2195694.43,1.2484,Under-assessed,8.7
P-102133,Queens,NY,Queens,Single Family,7,4.0,6497,8994,1931,1083856.32,1172359.92,True,1126954.73,2002589.66,0.9245,Within band,-3.98
P-102134,Seattle,WA,King,Townhouse,4,5.0,4723,15186,1927,2007188.77,1995485.4,True,2072170.27,1613279.88,1.0059,Within band,-3.24
P-102135,Troy,MI,Oakland,Townhouse,2,4.5,4937,6662,2013,730752.3,673763.04,False,716010.63,663899.11,1.0846,Within band,2.02
P-102136,Minneapolis,MN,Hennepin,Condo,7,5.0,1612,11125,2001,778728.47,712880.01,True,789354.48,639782.09,1.0924,Within band,-1.36
P-102137,Denver,CO,Denver,Single Family,2,4.0,3949,12216,1953,1151180.13,1253843.5,True,1227770.12,886879.15,0.9181,Within band,-6.65
P-102138,Portland,OR,Multnomah,Single Family,6,2.5,1479,9403,1977,1016247.57,887181.81,True,960564.86,927005.72,1.1455,Under-assessed,5.48
P-102139,Chicago,IL,Cook,Condo,1,1.5,3860,10459,1955,541629.69,458898.91,False,531219.87,711761.08,1.1803,Under-assessed,1.92
P-102140,Wichita,KS,Sedgwick,Condo,5,4.5,5057,6601,1966,498056.04,519340.9,False,500057.44,504357.76,0.959,Within band,-0.4
P-102143,Brooklyn,NY,Kings,Townhouse,2,4.0,4949,11431,1973,3294974.71,3605315.02,True,3308401.26,1831320.54,0.9139,Within band,-0.41
P-102144,Orlando,FL,Orange,Condo,1,5.0,6218,13646,1930,840353.24,722119.7,False,843086.16,790483.24,1.1637,Under-assessed,-0.33
P-102145,Nashville,TN,Davidson,Single Family,6,3.0,4634,9310,1985,763753.33,713853.65,True,748866.86,564169.14,1.0699,Within band,1.95
P-102146,Hempstead,NY,Nassau,Single Family,2,2.5,2016,4230,1993,1833217.36,1562627.42,True,1736034.78,1493438.01,1.1732,Under-assessed,5.3
P-102147,Charlotte,NC,Mecklenburg,Condo,6,1.5,4744,13542,1971,734181.1,719531.4,False,752089.15,515116.28,1.0204,Within band,-2.44
P-102148,Minneapolis,MN,Hennepin,Condo,4,3.5,3544,14005,2003,405093.77,358120.24,True,371306.41,353727.86,1.1312,Under-assessed,8.34
P-102149,St. Louis,MO,St. Louis,Single Family,6,1.5,2459,8399,1995,671158.41,593858.34,False,660211.67,550068.72,1.1302,Under-assessed,1.63
P-102150,Pittsburgh,PA,Allegheny,Single Family,1,2.5,2310,7665,1943,125564.96,106719.46,False,129326.81,247544.99,1.1766,Under-assessed,-3.0
P-102151,Irvine,CA,Orange,Condo,2,1.5,3705,5253,1957,610078.9,662564.33,True,732313.74,1515522.74,0.9208,Within band,-20.04
P-102152,New Orleans,LA,Orleans,Townhouse,7,1.5,5545,16454,2001,566672.7,547532.7,False,565702.84,741423.31,1.035,Within band,0.17
P-102153,Tucson,AZ,Pima,Townhouse,1,4.5,4140,8049,1966,262052.81,228494.96,False,270277.68,432908.83,1.1469,Under-assessed,-3.14
P-102154,San Diego,CA,San Diego,Condo,5,2.0,2183,8184,1977,1792916.15,1477983.26,True,1650017.23,1443246.56,1.2131,Under-assessed,7.97
P-102155,Jacksonville,FL,Duval,Single Family,3,5.0,4405,12967,1999,668449.73,720158.91,False,701364.99,564963.65,0.9282,Within band,-4.92
P-102156,Charlotte,NC,Mecklenburg,Single Family,1,3.0,1931,13781,1953,210487.44,212700.85,False,213433.7,312278.05,0.9896,Within band,-1.4
P-102157,Waukegan,IL,Lake,Condo,1,1.0,6190,12905,1971,585746.75,627574.29,True,627805.83,570571.96,0.9334,Within band,-7.18
P-102158,Austin,TX,Travis,Single Family,1,4.0,1454,4833,2003,803933.74,668116.06,False,781826.08,799601.49,1.2033,Under-assessed,2.75
P-102160,Grand Rapids,MI,Kent,Condo,1,1.5,4050,8640,1946,331563.0,282411.56,True,317437.39,467041.77,1.174,Under-assessed,4.26
P-102163,New Orleans,LA,Orleans,Condo,1,1.5,6260,9752,1980,884711.8,735432.37,True,802442.19,648183.76,1.203,Under-assessed,9.3
P-102164,Houston,TX,Harris,Townhouse,4,4.0,1038,2864,1991,744568.01,646453.69,True,705296.79,591242.35,1.1518,Under-assessed,5.27
P-102165,Fairfax,VA,Fairfax,Townhouse,6,4.5,2636,9714,2017,1023577.95,847659.46,False,980150.34,813780.38,1.2075,Under-assessed,4.24
P-102167,Louisville,KY,Jefferson,Townhouse,4,2.0,4713,5817,1987,328183.0,277641.41,False,292062.86,428487.84,1.182,Under-assessed,11.01
P-102169,Sacramento,CA,Sacramento,Townhouse,3,2.0,5141,7574,2019,2969295.1,2562205.29,True,2871222.03,1810841.72,1.1589,Under-assessed,3.3
P-102170,Charleston,SC,Charleston,Single Family,3,1.5,2152,6727,2021,256085.8,259291.4,True,260312.58,333292.01,0.9876,Within band,-1.65
P-102171,Raleigh,NC,Wake,Single Family,5,3.0,2116,2684,1976,583256.51,512257.39,False,555348.94,464863.76,1.1386,Under-assessed,4.78
P-102173,Phoenix,AZ,Maricopa,Single Family,5,3.5,4317,6757,1948,526045.78,436546.19,True,494857.75,434456.49,1.205,Under-assessed,5.93
P-102174,Scottsdale,AZ,Maricopa,Condo,6,2.5,1015,2766,1923,490830.73,447582.02,False,484990.74,409375.47,1.0966,Within band,1.19
P-102175,Fort Lauderdale,FL,Broward,Condo,7,2.0,873,10010,1981,732574.67,751462.43,False,761767.0,391065.56,0.9749,Within band,-3.98
P-102176,New Orleans,LA,Orleans,Townhouse,5,4.5,4853,8213,1981,602016.83,522284.12,True,535539.43,560296.95,1.1527,Under-assessed,11.04
P-102177,Charleston,SC,Charleston,Condo,1,4.5,5051,9992,1954,677207.98,655356.91,False,670985.54,575459.85,1.0333,Within band,0.92
P-102178,Provo,UT,Utah,Condo,5,3.0,3841,6610,1959,777004.91,693535.87,True,729380.17,414795.55,1.1204,Under-assessed,6.13
P-102179,Henderson,NV,Clark,Single Family,6,1.5,4787,5236,2005,553216.72,536285.65,False,562490.15,600066.71,1.0316,Within band,-1.68
