property_id,city,state,county,property_type,bedrooms,bathrooms,sqft,lot_size_sqft,year_built,last_sale_price,assessed_value,owner_occupied
P-102150,Pittsburgh,PA,Allegheny,Single Family,1,2.5,2310,7665,1943,125564.96,106719.46,False
P-102151,Irvine,CA,Orange,Condo,2,1.5,3705,5253,1957,610078.9,662564.33,True
P-102152,New Orleans,LA,Orleans,Townhouse,7,1.5,5545,16454,2001,566672.7,547532.7,False
P-102153,Tucson,AZ,Pima,Townhouse,1,4.5,4140,8049,1966,262052.81,228494.96,False
P-102154,San Diego,CA,San Diego,Condo,5,2.0,2183,8184,1977,1792916.15,1477983.26,True
P-102155,Jacksonville,FL,Duval,Single Family,3,5.0,4405,12967,1999,668449.73,720158.91,False
P-102156,Charlotte,NC,Mecklenburg,Single Family,1,3.0,1931,13781,1953,210487.44,212700.85,False
P-102157,Waukegan,IL,Lake,Condo,1,1.0,6190,12905,1971,585746.75,627574.29,True
P-102158,Austin,TX,Travis,Single Family,1,4.0,1454,4833,2003,803933.74,668116.06,False
P-102160,Grand Rapids,MI,Kent,Condo,1,1.5,4050,8640,1946,331563.0,282411.56,True
P-102163,New Orleans,LA,Orleans,Condo,1,1.5,6260,9752,1980,884711.8,735432.37,True
P-102164,Houston,TX,Harris,Townhouse,4,4.0,1038,2864,1991,744568.01,646453.69,True
P-102165,Fairfax,VA,Fairfax,Townhouse,6,4.5,2636,9714,2017,1023577.95,847659.46,False
P-102167,Louisville,KY,Jefferson,Townhouse,4,2.0,4713,5817,1987,328183.0,277641.41,False
P-102169,Sacramento,CA,Sacramento,Townhouse,3,2.0,5141,7574,2019,2969295.1,2562205.29,True
P-102170,Charleston,SC,Charleston,Single Family,3,1.5,2152,6727,2021,256085.8,259291.4,True
P-102171,Raleigh,NC,Wake,Single Family,5,3.0,2116,2684,1976,583256.51,512257.39,False
P-102173,Phoenix,AZ,Maricopa,Single Family,5,3.5,4317,6757,1948,526045.78,436546.19,True
P-102174,Scottsdale,AZ,Maricopa,Condo,6,2.5,1015,2766,1923,490830.73,447582.02,False
P-102175,Fort Lauderdale,FL,Broward,Condo,7,2.0,873,10010,1981,732574.67,751462.43,False
P-102176,New Orleans,LA,Orleans,Townhouse,5,4.5,4853,8213,1981,602016.83,522284.12,True
P-102177,Charleston,SC,Charleston,Condo,1,4.5,5051,9992,1954,677207.98,655356.91,False
P-102178,Provo,UT,Utah,Condo,5,3.0,3841,6610,1959,777004.91,693535.87,True
P-102179,Henderson,NV,Clark,Single Family,6,1.5,4787,5236,2005,553216.72,536285.65,False
P-102180,Salt Lake City,UT,Salt Lake,Single Family,3,5.0,4583,10384,1948,482307.36,447509.16,False
P-102181,Dallas,TX,Dallas,Multi Family,2,2.5,1342,2978,1993,735238.34,746700.77,True
P-102182,San Antonio,TX,Bexar,Condo,3,1.0,2487,10476,1983,605759.81,486138.23,True
P-102185,Bronx,NY,Bronx,Townhouse,1,2.5,3170,14562,2009,1428505.15,1185109.04,False
P-102186,Saint Paul,MN,Ramsey,Single Family,3,3.0,2119,2669,1960,323033.99,293466.33,False
P-102187,Baltimore,MD,Baltimore,Multi Family,6,4.5,3188,13041,2014,1016103.12,823684.19,True
P-102188,Memphis,TN,Shelby,Single Family,7,3.0,2826,9926,1965,361276.79,289623.76,True
P-102189,Raleigh,NC,Wake,Condo,3,5.0,4210,9960,1941,401799.62,355438.45,True
P-102190,Minneapolis,MN,Hennepin,Townhouse,3,1.5,1330,9639,1934,253097.88,262661.42,True
P-102191,Cleveland,OH,Cuyahoga,Townhouse,1,4.5,1178,9325,1952,175501.8,176401.91,False
P-102192,Miami,FL,Miami-Dade,Single Family,4,4.5,1074,3730,1966,359685.56,298500.19,True
P-102194,Arlington,VA,Arlington,Townhouse,1,3.0,3052,11739,1993,1490944.05,1590421.5,False
P-102195,Scottsdale,AZ,Maricopa,Condo,4,5.0,749,11300,1981,706516.35,649422.17,False
P-102196,Eugene,OR,Lane,Townhouse,1,1.5,5007,12454,1935,808145.36,777006.43,True
P-102197,Wichita,KS,Sedgwick,Multi Family,7,3.0,1633,7244,1993,633100.44,546478.65,False
P-102198,Columbia,SC,Richland,Townhouse,7,4.0,2341,12027,2003,643307.95,608235.45,True
P-102200,Henderson,NV,Clark,Condo,4,3.0,2788,11792,1954,398410.56,358987.3,False
P-102201,Seattle,WA,King,Townhouse,2,1.0,6218,13579,1940,1884783.64,1773665.75,True
P-102202,Boston,MA,Suffolk,Condo,7,2.0,5884,12869,1971,519694.84,559990.69,False
P-102203,Durham,NC,Durham,Condo,2,3.5,978,1905,1981,590462.61,614429.71,False
P-102204,Raleigh,NC,Wake,Townhouse,1,1.5,3791,6953,2007,454095.04,366233.13,False
P-102205,Detroit,MI,Wayne,Single Family,5,5.0,1762,5172,1926,493034.12,397553.35,True
P-102206,Dallas,TX,Dallas,Multi Family,5,2.0,2883,13098,1956,196181.87,162259.29,False
P-102207,Tampa,FL,Hillsborough,Condo,1,2.5,1158,2910,1989,241438.02,265110.77,True
P-102208,San Antonio,TX,Bexar,Single Family,3,4.0,4140,15280,1975,624116.66,528161.78,True
P-102209,Baltimore,MD,Baltimore,Condo,4,4.5,2576,7597,2000,959871.51,861341.74,False
P-102211,Manhattan,NY,New York,Condo,6,5.0,5264,9661,1996,691737.4,730826.83,True
P-102213,Manhattan,NY,New York,Single Family,4,1.5,5243,6374,1937,2265182.48,2002305.95,True
P-102214,Columbia,SC,Richland,Townhouse,1,1.5,5371,8803,1967,283040.49,282620.63,True
P-102215,Phoenix,AZ,Maricopa,Single Family,6,4.5,2854,12147,1944,191974.9,174282.14,True
P-102216,Portland,OR,Multnomah,Single Family,1,1.0,1400,12222,1957,978816.88,829004.47,False
P-102217,Durham,NC,Durham,Townhouse,3,4.0,3900,4768,1941,834128.87,881300.34,True
P-102219,Tacoma,WA,Pierce,Townhouse,3,5.0,3322,9482,1939,1416313.97,1136548.02,False
P-102220,Durham,NC,Durham,Townhouse,7,3.0,1467,9957,1940,508941.45,423852.07,True
P-102222,Aurora,CO,Arapahoe,Single Family,6,4.0,4644,14952,1922,936041.76,945395.92,True
P-102223,Pittsburgh,PA,Allegheny,Single Family,1,3.0,1771,5945,1928,440564.84,440382.07,False
P-102224,Salt Lake City,UT,Salt Lake,Single Family,3,2.5,4089,9986,1993,488478.08,527344.2,True
P-102225,San Diego,CA,San Diego,Townhouse,1,1.0,4649,11733,1921,694999.9,737542.92,False
P-102226,Rockville,MD,Montgomery,Townhouse,4,4.0,1440,10114,2000,813473.07,768460.02,False
